0.780  2.16683698074066E+0000  6.70601794278890E+0000  9.84705883742101E+0000
0.567  5.88897335180343E+0000  4.97409658265402E+0000  1.23585878948592E+0001
0.829  7.68624748513959E+0000  8.68250743496679E+0000  3.72762699130462E+0000
0.600  9.32965877701133E+0000  1.92581943475520E+0000  5.43877261499302E+0000
0.673  3.14642622070848E+0000  7.66597949126580E+0000  6.82983299807405E+0000
1.327  5.96949915354785E+0000  8.91285876008641E+0000  2.41171385178396E+0000
1.422  2.87321159354135E+0000  9.61235278432096E+0000  6.01867215442955E+0000
0.764  6.73135514385610E+0000  9.78910962804062E+0000  9.46715705664423E+0000
1.367  6.05041870893930E+0000  1.16506585491492E+0001  8.68477252176977E+0000
1.598  7.73551561700546E+0000  6.38873308829381E+0000  4.58443070832322E+0000
0.916  9.68281996646854E+0000  6.10423828351461E+0000  2.29729685395751E+0000
1.080  3.68648997949666E+0000  1.09045132844106E+0001  8.45522449473536E+0000
1.480  5.22284377537131E+0000  4.15368390677717E+0000  1.06032560111490E+0001
1.104  9.31945035638046E+0000  1.13496712648400E+0001  5.05377366099647E+0000
1.348  4.90210560703351E+0000  2.43554177406115E+0000  6.42981689080617E+0000
1.266  2.91736516108444E+0000  4.06551334370205E+0000  5.94298603374963E+0000
1.495  8.52278668523015E+0000  3.34030949702034E+0000  4.10456343485429E+0000
1.141  7.91641739960145E+0000  5.05498927559425E+0000  2.19650344860564E+0000
1.316  7.28053035373271E+0000  9.36225888758975E+0000  1.14973520341510E+0001
0.619  9.85540213533629E+0000  6.54373312916637E+0000  8.63789098407647E+0000
1.360  7.27197455478813E+0000  1.19831391684532E+0001  6.26944684429638E+0000
0.532  6.79432461384629E+0000  3.31873807990226E+0000  1.15621415240990E+0001
0.698  9.68274811304187E+0000  4.50995462507295E+0000  2.63823749625613E+0000
1.431  1.09016248068301E+0001  9.55244485138642E+0000  8.72931567004029E+0000
1.241  8.01049476643881E+0000  7.42282756483396E+0000  1.95479984046952E+0000
1.247  9.56635102225586E+0000  1.14558105214706E+0001  7.38936336918211E+0000
0.903  1.57068611737124E+0000  7.76195710573390E+0000  6.55261119176564E+0000
0.936  2.79647689715528E+0000  5.09464089648548E+0000  9.93192565744143E+0000
1.426  1.11801990186869E+0001  4.98981592607681E+0000  8.44015482592589E+0000
1.147  5.90832628671901E+0000  8.41049705961265E+0000  4.91440610597498E+0000
0.746  9.78034918154478E+0000  5.38882986721401E+0000  1.16565929074458E+0001
0.779  1.24056596283900E+0001  6.39597233331543E+0000  5.56764079513208E+0000
1.350  1.10390918359674E+0001  9.85691738200640E+0000  5.96845263200093E+0000
1.191  2.16264058776566E+0000  6.28108396798893E+0000  5.19561264982036E+0000
0.912  6.93446910157803E+0000  5.96429891479065E+0000  9.28714764391117E+0000
0.939  9.92520957572196E+0000  2.57638064057550E+0000  8.31812163734022E+0000
0.780  1.25626746410509E+0001  6.20426660522819E+0000  7.22347379443397E+0000
0.567  7.42998431220579E+0000  6.26063550913448E+0000  1.06487981080054E+0001
0.829  6.11158557975738E+0000  1.02353117171156E+0001  5.64469059111186E+0000
0.600  1.05861193169712E+0001  5.29068574283377E+0000  6.36595489399286E+0000
0.673  1.26914803145306E+0001  7.47159427263294E+0000  6.52454400038921E+0000
1.327  6.01179685462893E+0000  4.48877140989779E+0000  7.80502549811662E+0000
1.422  8.60288290556923E+0000  5.19676855351262E+0000  7.22020331130008E+0000
0.764  9.22896560968486E+0000  4.03782719539792E+0000  1.12501707177938E+0001
1.367  8.48741135153626E+0000  1.09695503752502E+0001  9.72012268064353E+0000
1.598  1.01263018869703E+0001  8.34597801912220E+0000  3.60739700277111E+0000
0.916  1.20720083450707E+0001  8.00781195349140E+0000  5.16305535852947E+0000
1.518  5.37862673002778E+0000  9.07143243541249E+0000  7.55149672812003E+0000
1.463  2.64832305718117E+0000  8.59707270993751E+0000  8.70974244224191E+0000
1.513  5.80514907329407E+0000  6.96091432365945E+0000  1.17423811996387E+0001
0.780  9.33209954022433E+0000  1.05716997877727E+0001  3.33621874708510E+0000
0.567  7.57588571547356E+0000  4.70500496777699E+0000  8.85102160087319E+0000
0.829  7.45929870333999E+0000  1.01197717292824E+0001  7.96666208365168E+0000
0.600  1.06098423733494E+0001  3.35470464276110E+0000  4.28627473061285E+0000
0.673  5.72853301789001E+0000  5.38829986395538E+0000  4.18877228483042E+0000
1.327  8.66248059203029E+0000  7.12909486232224E+0000  1.17950832138759E+0001
1.422  4.70665436737356E+0000  6.59569721389884E+0000  8.99434054521851E+0000
0.764  1.23684412699175E+0001  8.72105484498001E+0000  7.15657956192668E+0000
1.367  3.78440713755563E+0000  5.03950780130499E+0000  3.65556958150600E+0000
1.598  8.27624371213389E+0000  8.06553323611733E+0000  8.99635904638070E+0000
0.916  1.00936576080752E+0001  3.52120846864143E+0000  9.90561958330203E+0000
1.080  3.43065343355739E+0000  7.58302068762810E+0000  1.09066742700045E+0001
1.480  1.08058581563424E+0001  5.42538899297279E+0000  4.30198371660666E+0000
1.104  9.66203281313845E+0000  9.21599496481254E+0000  1.10109072391602E+0001
1.348  1.04168535914989E+0001  3.35520122469968E+0000  6.22469206353623E+0000
1.266  4.68678291927119E+0000  1.15525477339969E+0001  6.43453556757869E+0000
1.495  3.58656287594376E+0000  7.89385136012919E+0000  3.58749052924960E+0000
1.141  6.36794908559110E+0000  4.15496348313152E+0000  5.38577887197991E+0000
1.316  4.63838320540907E+0000  1.04496888884989E+0001  4.10042192145129E+0000
0.619  9.21558789908324E+0000  3.92535847438117E+0000  8.70250450520787E+0000
1.360  7.26107423763326E+0000  1.08770832784004E+0001  3.78450342310987E+0000
0.532  1.12826742605110E+0001  1.09916927569801E+0001  7.44996497453567E+0000
0.698  1.82442042059187E+0000  8.12943798349648E+0000  4.90445170836725E+0000
1.431  1.05306854662644E+0001  7.26506214202367E+0000  6.83895424534272E+0000
1.241  8.96084255635303E+0000  5.44501834337423E+0000  9.84733261484126E+0000
1.247  6.04450181330023E+0000  3.83647777576959E+0000  3.04131836554472E+0000
0.903  1.20387604739433E+0001  4.91539808343883E+0000  6.27645924637206E+0000
0.936  1.22389148166289E+0001  7.61369116526166E+0000  8.43992339358626E+0000
1.426  2.21100384198558E+0000  5.89424880412082E+0000  7.78788552631882E+0000
1.147  5.60949869809931E+0000  2.26711590345584E+0000  8.81650029560882E+0000
0.746  5.77525311478225E+0000  1.20460966758763E+0001  4.77455318290665E+0000
0.779  1.08552678443347E+0001  5.08253792633522E+0000  1.06191121870546E+0001
1.350  5.70533518945438E+0000  6.25979361590394E+0000  2.17130792238646E+0000
1.191  7.53187608862076E+0000  4.88006506340124E+0000  1.17324079589546E+0001
0.912  8.33063867722665E+0000  9.52257760568733E+0000  2.30689283659154E+0000
0.939  6.42799624779471E+0000  2.12113152501630E+0000  4.67246586636143E+0000
0.780  6.48708356846307E+0000  1.11584137273213E+0001  1.07380898010816E+0001
0.567  1.23331380776660E+0001  6.37665082739883E+0000  9.28837286106117E+0000
0.829  3.69603732671617E+0000  5.73575780292512E+0000  1.13085137694446E+0001
0.600  8.52782962431776E+0000  7.09973701698048E+0000  6.51738377276494E+0000
0.673  5.55600322429132E+0000  6.81609149653115E+0000  4.11057678075217E+0000
1.327  3.54076433083445E+0000  3.57156304921378E+0000  8.43277307717568E+0000
1.422  7.80707188000566E+0000  3.03359098533617E+0000  9.90413656320927E+0000
0.764  7.99523380211356E+0000  1.24113997237636E+0001  8.22443954576384E+0000
1.367  1.08568384471409E+0001  7.19363873639862E+0000  1.02335880657399E+0001
1.598  7.78996141025651E+0000  2.25965097885472E+0000  6.98503896468496E+0000
0.916  4.49299952430499E+0000  2.95655028946031E+0000  4.26489604913668E+0000
 6.40374438040542E+0000
1.518  9.08324002652032E+0000  5.71813713204553E+0000  6.38129732236242E+0000
1.463  6.27920605695084E+0000  9.95288200038583E+0000  1.09049224033786E+0001
1.513  6.15378654964098E+0000  5.00404889308468E+0000  5.51529172096712E+0000
0.780  4.99712508541031E+0000  6.98365899964922E+0000  5.48162910804386E+0000
0.567  4.94018846569453E+0000  5.84577960836709E+0000  1.23463002830246E+0001
0.829  8.12602844199342E+0000  9.09314560459582E+0000  9.85450922587529E+0000
0.600  5.41384754239091E+0000  1.19629401608937E+0001  4.42576737206306E+0000
0.673  1.17991281211174E+0001  5.05636774958194E+0000  9.47403344049597E+0000
1.327  3.17481472713508E+0000  1.01742572341628E+0001  8.06958396090349E+0000
1.422  3.35180997419335E+0000  3.76496486438157E+0000  5.94160916637210E+0000
0.764  1.03612579105186E+0001  6.39824489957252E+0000  8.46553113951600E+0000
1.367  4.02385654651426E+0000  5.03051637830493E+0000  3.43482038075594E+0000
1.598  8.81224071078172E+0000  3.61053966631239E+0000  4.10225007783271E+0000
0.916  9.03652574561995E+0000  5.47558009775196E+0000  1.18712456572341E+0001
1.080  1.88041528378661E+0000  5.51234023011291E+0000  6.96223809571953E+0000
1.480  5.79795184150677E+0000  1.15700392606180E+0001  8.41043929047951E+0000
1.104  2.24861088965200E+0000  5.98749902816581E+0000  4.86259184986969E+0000
1.348  1.16594473700143E+0001  5.07160394188586E+0000  7.45792276182597E+0000
1.266  5.40143334810583E+0000  7.55174306801673E+0000  1.18596453087173E+0001
1.495  2.21831716577210E+0000  8.01960884759523E+0000  6.48259765987658E+0000
1.141  5.10584032925019E+0000  2.89828529580047E+0000  4.28594745896165E+0000
1.316  8.49541391562927E+0000  7.20446233704269E+0000  8.90716707768258E+0000
0.619  5.30306789429864E+0000  4.15168501990154E+0000  7.27462001627781E+0000
1.360  4.35722667955005E+0000  1.11524038077582E+0001  5.86388608110509E+0000
0.532  3.50205422283707E+0000  3.31035399763263E+0000  4.04717410809945E+0000
0.698  2.32419057592566E+0000  9.48081030154468E+0000  4.85027654391401E+0000
1.431  1.06070486761391E+0001  9.49453159894291E+0000  9.36044742055549E+0000
1.241  9.92225711422761E+0000  8.25618313195277E+0000  7.06427445809858E+0000
1.247  6.38751895574315E+0000  4.17033989581521E+0000  2.72334599327904E+0000
0.903  7.89937903870322E+0000  3.60691061546486E+0000  6.43069905734745E+0000
0.936  8.30854038204820E+0000  1.80047306715878E+0000  5.88934994128067E+0000
1.426  9.79152954735579E+0000  1.11274670073119E+0001  7.16251593141249E+0000
1.147  9.39720366597773E+0000  7.78866527352987E+0000  4.73309051745070E+0000
0.746  8.17222368993413E+0000  7.98656821999836E+0000  6.16268448385751E+0000
0.779  8.38004269278787E+0000  5.66153151627267E+0000  1.03196404255305E+0001
1.350  8.97757008485054E+0000  1.00028646580511E+0001  3.43760991781571E+0000
1.191  2.14207318372878E+0000  6.69011040149960E+0000  8.88625360995181E+0000
0.912  4.22058378817642E+0000  1.06928949638787E+0001  9.98021459777468E+0000
0.939  1.06481654387616E+0001  8.38517210961852E+0000  3.16860515598705E+0000
0.780  7.07164421761735E+0000  1.10239118226194E+0001  3.06242437592491E+0000
0.567  9.85592207059295E+0000  2.09165626963427E+0000  8.37203043877264E+0000
0.829  2.21191211962929E+0000  4.63348740227461E+0000  8.62416822424430E+0000
0.600  7.29900472032055E+0000  6.51368588957015E+0000  1.02369824860286E+0001
0.673  5.67588574264849E+0000  1.25614830757291E+0001  6.50320284581292E+0000
1.327  8.35535544647746E+0000  1.12090204224609E+0001  9.50980485538118E+0000
1.422  6.68254833356856E+0000  5.19558101400157E+0000  1.16409300309017E+0001
0.764  5.07005308940593E+0000  8.83628897970464E+0000  2.02030105545258E+0000
1.367  1.05345084953063E+0001  6.61436512536879E+0000  1.05784538789906E+0001
1.598  3.63973418515829E+0000  7.99032972421479E+0000  3.69886851624102E+0000
0.916  6.92323525124835E+0000  2.01894472638621E+0000  4.67976035635076E+0000
1.518  3.99337122372369E+0000  5.56177059953484E+0000  1.05105161584724E+0001
1.463  6.59499278422037E+0000  8.33195684637217E+0000  4.65512486350054E+0000
1.513  6.92528516531182E+0000  4.89814289485125E+0000  8.43937330021333E+0000
0.780  8.51636988150115E+0000  3.91450661743448E+0000  1.14602620187612E+0001
0.567  3.90734314404550E+0000  1.18984563060216E+0001  7.62118488836465E+0000
0.829  9.72904937653010E+0000  1.14060795324122E+0001  4.92566576438552E+0000
0.600  1.21730828499187E+0001  6.27108364966410E+0000  9.54582433565546E+0000
0.673  5.98764297101378E+0000  1.02735755905426E+0001  6.70204504766821E+0000
1.327  7.97721116630299E+0000  2.13375152900114E+0000  8.10301687116413E+0000
1.422  3.49007420401570E+0000  8.48899592483085E+0000  1.02184231568552E+0001
0.764  2.45736804662175E+0000  1.02342052225160E+0001  6.10643029727754E+0000
1.367  7.57514807574682E+0000  9.40109905871496E+0000  7.65556333107815E+0000
1.598  7.34629383824197E+0000  1.15170741201660E+0001  5.37342824236597E+0000
0.916  9.08633287159837E+0000  9.88195329430019E+0000  1.11762961702403E+0001
1.080  7.92951791935508E+0000  6.24276502596914E+0000  4.08840273729141E+0000
1.480  6.03763955025661E+0000  6.81691662817670E+0000  2.16679595587980E+0000
1.104  8.31262585729377E+0000  5.37748919916887E+0000  2.12005714815642E+0000
1.348  5.86615917774860E+0000  7.42015846296907E+0000  9.27783329754025E+0000
1.266  8.72267131441947E+0000  7.71024720512855E+0000  2.20375773230043E+0000
1.495  8.15434866296534E+0000  7.71464050925181E+0000  1.17253113510536E+0001
1.141  6.90591318265935E+0000  9.28841064077672E+0000  2.25317897449256E+0000
1.316  1.09618015367200E+0001  9.63756146346856E+0000  5.18029124596731E+0000
0.619  1.18482882209082E+0001  7.99300578470140E+0000  1.00068802124290E+0001
1.360  4.98631390541592E+0000  8.52421622159904E+0000  6.96694693181803E+0000
0.532  2.68979187239268E+0000  4.14711402911776E+0000  9.80204565986439E+0000
0.698  3.53380756833596E+0000  7.78035374496514E+0000  8.22084511304927E+0000
1.431  1.17424671661392E+0001  7.02080454425557E+0000  5.47889011462714E+0000
1.241  1.19994274803278E+0001  7.52561920872968E+0000  8.20968526821767E+0000
1.247  5.19513862119053E+0000  1.03660601325361E+0001  3.52379636702045E+0000
0.903  7.89957261944866E+0000  1.23956740437401E+0001  7.64872260486746E+0000
0.936  5.12539787677540E+0000  3.38997943115421E+0000  1.06653125401909E+0001
1.426  4.27497305967656E+0000  5.88956195258826E+0000  7.59840432471087E+0000
1.147  1.12183890291031E+0001  4.51380121087102E+0000  5.06640625868279E+0000
0.746  3.33118182454043E+0000  1.03086458982755E+0001  4.22813692076038E+0000
0.779  1.02154910355595E+0001  8.59489823967085E+0000  1.13407113094476E+0001
1.350  1.00826891620481E+0001  2.99733542359399E+0000  6.69291502048946E+0000
1.191  7.18812724529492E+0000  2.98890426982650E+0000  1.03360389932553E+0001
0.912  8.80215996857704E+0000  9.50040957861939E+0000  5.71050417571811E+0000
0.939  1.18158867748074E+0001  9.54073749957432E+0000  7.28971446747607E+0000
0.780  1.86624899086617E+0000  8.62694406046623E+0000  8.64658517780248E+0000
0.567  3.66862995056088E+0000  2.19988838296301E+0000  7.12804868622995E+0000
0.829  5.10130862830608E+0000  9.43648913571350E+0000  8.95980572265293E+0000
0.600  7.07965748975973E+0000  2.54657590722853E+0000  3.26717453326901E+0000
0.673  5.27813385446761E+0000  6.47094316333811E+0000  4.15145340652303E+0000
1.327  1.03427387837933E+0001  6.00779335820723E+0000  3.29951556276802E+0000
1.422  5.61217477406250E+0000  2.21655302376986E+0000  6.70417789224151E+0000
0.764  4.01878700298873E+0000  5.79048468444452E+0000  5.42569734225901E+0000
1.367  3.97509031149071E+0000  3.32526615247484E+0000  8.67121498277869E+0000
1.598  9.80781756412430E+0000  3.96456738558734E+0000  9.46412720256793E+0000
0.916  5.83316890124479E+0000  2.03305759022303E+0000  9.02931510407302E+0000
 6.41148269561623E+0000
